Consumo_ID;Reserva_ID;Data_Consumo;Categoria_Consumo;Item_Descricao;Quantidade;Valor_Unitario
CNS-02880591;RSV-03010580;16/05/2025;Restaurante;Taça de Vinho Tinto;1;119,25
CNS-10559035;RSV-24231766;17/11/2024;Estacionamento;Diária de Estacionamento;1;29,82
CNS-70054722;RSV-91477037;03/01/2025;Restaurante;Porção de Petiscos;1;33,17
CNS-41202542;RSV-13639121;23/12/2025;Room Service;Omelete  com Salada;4;42,35
CNS-36871916;RSV-28901216;12/04/2026;Restaurante;Almoço Buffet;1;83,70
CNS-35955085;RSV-02566373;17-04-2025;Passeio;Aula de Stand-Up Paddle;1;435,31
CNS-27935650;RSV-00625951;20/09/2024;Spa;Day Use Spa;1;267,77
CNS-15049948;RSV-71106481;05/06/2026;Passeio;Mergulho com Cilindro;2;301,86
CNS-59516804;RSV-86035527;12/06/2026;ESTACIONAMENTO;Valet;4;33,78
CNS-24694841;RSV-90016454;16/08/2025;Lavanderia;Passadoria Express;1;34,95
CNS-70824608;RSV-96516816;13/10/2025;Passeio;Mergulho com Cilindro;1;345,93
CNS-17147881;RSV-15062572;2026-06-21;Room Service;Tábua de Frios;2;43,31
CNS-44655460;RSV-96941399;10/04/2026;Passeio;Aula de Stand-Up Paddle;4;294,54
CNS-68311782;RSV-69556075;12/11/2025;Estacionamento;Valet;2;48,28
CNS-33771538;RSV-24155284;26/03/2025;Passeio;Noite de Fondue;1;125,70
CNS-32358839;RSV-89951308;16/08/2025;Passeio;Trilha ao Mirante;1;420,92
CNS-31748217;RSV-47919292;29/11/2024;Spa;Massagem Relaxante 50 min;4;384,14
CNS-91659222;RSV-61674288;26/10/2025;Restaurante;Sobremesa da Casa;3;52,54
CNS-64183493;RSV-52146429;08/11/2024;Room Service;Café da Manhã no Quarto;1;82,14
CNS-62054584;RSV-65196920;16/08/2025;ROOM SERVICE;Omelete com Salada;3;46,64
CNS-99411834;RSV-56062157;07/12/2025;Passeio;Passeio de Escuna;4;215,66
CNS-28989247;RSV-74256052;15/02/2025;Restaurante;Pizza Margherita;2;38,98
CNS-70784601;RSV-81298590;29/05/2025;Frigobar;Água Mineral 500 ml;3;27,74
CNS-80372116;RSV-45336346;16-07-2024;Restaurante;Jantar Executivo;2;72,15
CNS-33576416;RSV-36993049;17/02/2026;Frigobar;Mix de Castanhas;1;27,45
CNS-17150116;RSV-14321161;18/01/2026;Restaurante;Risoto de Camarão;3;98,96
CNS-01401829;RSV-50106755;10/08/2024;Passeio;Passeio de Escuna;1;396,85
CNS-72161935;RSV-70335944;18-07-2025;Spa;Circuito de Sauna;3;260,68
CNS-91935454;RSV-96014376;01/02/2025;Frigobar;Mix de Castanhas;3;24,34
CNS-73518721;RSV-90767016;2024-08-06;Spa;Tratamento Facial;3;386,59
CNS-18638289;RSV-85188040;2025-11-21;Spa;Day Use Spa;1;258,59
CNS-92795413;RSV-86160288;30-11-2025;Passeio;Tour de Vinícolas;1;280,62
CNS-12328567;RSV-53142424;05/10/2024;Passeio;Tour de Vinícolas;4;211,46
CNS-23320356;RSV-94715733;14/11/2024;Frigobar;Chocolate;2;25,31
CNS-43476282;RSV-42367493;2024-08-09;Frigobar;Suco Natural;1;8,45
CNS-88435604;RSV-53592833;25/07/2025; Frigobar;Suco Natural;1;6,53
CNS-22249570;RSV-06192448;22/10/2024;Lavanderia;Passadoria Express;3;15,62
CNS-87545309;RSV-72606928;30-01-2026;Restaurante;Almoço Buffet;1;30,44
CNS-52230503;RSV-82811825;15/06/2025;Lavanderia;Lavagem a Seco;1;33,47
CNS-42703462;RSV-93637466;19.10.25;Spa;Tratamento Facial;2;266,46
CNS-14465218;RSV-69452475;05.05.25;Passeio;Tour de Vinícolas;1;297,85
CNS-17170193;RSV-76257263;12/11/2024;Frigobar;Mix de Castanhas;1;19,17
CNS-71657938;RSV-91279715;21/12/2024;Restaurante;Pizza Margherita;1;52,12
CNS-78060100;RSV-80909755;26/05/2026;Passeio; Mergulho com Cilindro;1;258,03
CNS-79167857;RSV-37707683;05/08/2025;Frigobar;ÁGUA MINERAL 500 ML;2;21,99
CNS-74344463;RSV-48429100;11.10.25;Restaurante;Sobremesa da Casa;1;131,02
CNS-01656594;RSV-35399229;20/04/2025;Passeio;Mergulho com Cilindro;2;156,92
CNS-75447114;RSV-01170212;18/04/2026;Room Service;Sanduíche Club;2;67,02
CNS-16356530;RSV-90003311;05/08/2024;Estacionamento;Diária de Estacionamento;1;38,50
CNS-25502888;RSV-63949755;02/06/2025;Frigobar;Cerveja Long Neck;4;24,32
CNS-04033828;RSV-47867975;01/08/2025;Spa;Tratamento Facial;1;R$ 190,34
CNS-98762192;RSV-09554426;28/06/2026;Estacionamento;Diária de Estacionamento;3;41,29
CNS-60764601;RSV-14753362;14/03/2026;Frigobar;Cerveja Long Neck;1;19,37
CNS-58274777;RSV-92681826;15/12/2025;Restaurante;Porção de Petiscos;1;100,05
CNS-15104255;RSV-51109261;11/10/2024;Room Service;Tábua de Frios;1;51,63
CNS-94204768;RSV-58729013;07/03/2025;Restaurante;Taça de Vinho Tinto;1;28,59
CNS-98986970;RSV-43052835;02/07/2025;Estacionamento;Diária de Estacionamento;1;45,08
CNS-32851284;RSV-23245949;22/11/2024;Frigobar;Refrigerante Lata;1;7,12
CNS-53624823;RSV-02943976;18-06-2025;Frigobar;Água Mineral 500 ml;1;19,92
CNS-33830168;RSV-97832108;2026-04-24;Frigobar;Suco Natural;1;8,48
CNS-64429793;RSV-82512806;28/02/2026;Passeio;Flutuação em Rio Cristalino;2;162,16
CNS-10874937;RSV-07965271;15/04/2025;Restaurante;Jantar Executivo;1;77,90
CNS-54709776;RSV-77729726;17.02.26;Lavanderia;Passadoria Express;1;22,86
CNS-16462331;RSV-67527651;04/05/2026;Passeio;Mergulho com Cilindro;2;347,92
CNS-23653752;RSV-32498279;14-09-2025;Restaurante;Jantar Executivo;2;30,96
CNS-78670909;RSV-45417457;2026-03-23;Passeio;Passeio de Buggy;1;233,62
CNS-11395781;RSV-00583355;20-10-2024;Restaurante;Jantar Executivo;3;96,62
CNS-65658291;RSV-63115164;04/05/2026;Lavanderia;Passadoria Express;1;28,17
CNS-44174560;RSV-99294567;24/07/2025;Frigobar;Suco Natural;2;26,17
CNS-94138349;RSV-61951267;05/10/2025;Lavanderia;Lavagem a Seco;1;13,34
CNS-42040979;RSV-93779073;22/01/2025;Passeio;Passeio de Escuna;2;115,20
CNS-52337084;RSV-41894813;20/02/2026;Restaurante;Risoto de Camarão;2;69,30
CNS-15369527;RSV-68300625;11-07-2025;FRIGOBAR;Chocolate;1;25,47
CNS-37952105;RSV-19441506;05/05/2025;Estacionamento;Valet;2;32,27
CNS-92158097;RSV-21038251;09/01/2026;Estacionamento;Valet;1;36,90
CNS-55836015;RSV-34081691;25-08-2024;Frigobar;Água Mineral 500 ml;1;15,03
CNS-84838094;RSV-70157999;2024-12-31;Restaurante;Sobremesa da Casa;2;134,24
CNS-40724995;RSV-33368085;05-12-2025;Lavanderia;Lavagem a Seco;1;22,78
CNS-47016125;RSV-94319258;16-05-2025;Frigobar;Água Mineral 500 ml;4;24,39
CNS-28010227;RSV-51577095;29/09/2025;Passeio;Tour de Vinícolas;1;395,98
CNS-49419935;RSV-59613903;27/06/2026;Frigobar;Chocolate;1;19,67
CNS-07815566;RSV-37485754;13/10/2024;Frigobar;Água Mineral 500 ml;2;16,28
CNS-13891332;RSV-48776233;27/11/2024;Spa;Day Use Spa;2;278,72
CNS-62820182;RSV-92284200;18/02/2026;estacionamento;Valet;2;43,93
CNS-58716936;RSV-48038700;31/08/2025;Restaurante;Taça de Vinho Tinto;1;103,31
CNS-69559291;RSV-72543162;16/02/2026;Lavanderia;Lavagem a Seco;4;17,06
CNS-43713643;RSV-78296485;06/08/2025;restaurante;Pizza Margherita;1;87,05
CNS-07202698;RSV-22611957;22/10/2024;Restaurante;Porção de Petiscos;1;130,11
CNS-49477657;RSV-60872423;16/11/2025;Frigobar;Cerveja Long Neck;4;14,21
CNS-76234466;RSV-76769986;04/12/2024;Restaurante;Porção de Petiscos;2;47,90
CNS-89035646;RSV-34772160;02/04/2025;Restaurante;Pizza Margherita;2;78,70
CNS-43752102;RSV-01361374;16/08/2025;Room Service;Café da Manhã no Quarto;1;65,62
CNS-07125970;RSV-01322299;27/01/2026;Room Service;Tábua de Frios;1;50,15
CNS-31948109;RSV-18657993;31/03/2025;Lavanderia;Lavagem de Peça;1;27,80
CNS-60725571;RSV-98019386;17/03/2025;Frigobar;Chocolate;1;14,16
CNS-23875618;RSV-93303398;06/08/2024;Frigobar;Chocolate;1;R$ 11,21
CNS-17871804;RSV-82763417;11/11/2024;Restaurante;Almoço Buffet;4;72,52
CNS-43998523;RSV-00052832;28/03/2025;Room Service;Omelete com Salada;1;24,46
CNS-96237747;RSV-54683508;23-04-2026;Frigobar;Suco Natural;1;23,31
CNS-06257293;RSV-78630836;26/12/2025;Spa;Circuito de Sauna;1;134,25
CNS-60153861;RSV-12418533;18-04-2026;Spa  ;Massagem Relaxante 50 min;1;236,01
CNS-51236501;RSV-58738432;05.10.24;Frigobar;Cerveja Long Neck;1;8,53
CNS-88299249;RSV-96397016;09/06/2026;Spa;Day Use Spa  ;3;R$ 322,06
CNS-32319876;RSV-22219604;11.08.25;Passeio;Passeio de Teleférico;3;169,23
CNS-26448257;RSV-55631560;20/07/2025;Room Service;Tábua de Frios;2;51,76
CNS-69656003;RSV-88571495;05/05/2025;Spa;Day Use Spa;1;202,62
CNS-21225567;RSV-49772428;20/03/2025;Restaurante;Porção de Petiscos;4;115,94
CNS-05352599;RSV-27444926;20.06.25;Room Service;Café da Manhã no Quarto;1;48,93
CNS-47164457;RSV-67111080;13/03/2025;Restaurante;Porção de Petiscos;1;46,60
CNS-17672417;RSV-59094643;05/08/2025;Frigobar;Cerveja Long Neck;1;20,29
CNS-47297281;RSV-78205483;20/01/2025;Estacionamento;Diária de Estacionamento;2;44,28
CNS-09415496;RSV-08097995;06/08/2024;Room Service;Café da Manhã no Quarto;1;69,15
CNS-21601947;RSV-98063472;05/09/2025;Frigobar;Cerveja Long Neck;3;8,13
CNS-75133317;RSV-47775958;25/02/2026;Lavanderia;Lavagem de Peça;1;44,89
CNS-49771940;RSV-24718151;23/07/2025;Room Service;Sanduíche Club;2;59,57
CNS-76939354;RSV-09629180;28/07/2025;Estacionamento;Valet;1;30,61
CNS-87603187;RSV-09867662;09/01/2026;Estacionamento;Diária de Estacionamento;2;56,63
CNS-28752342;RSV-60664947;25/01/2025;Room Service;Tábua de Frios;3;69,83
CNS-25238725;RSV-51747923;23/05/2026;Estacionamento;Diária de Estacionamento;1;36,88
CNS-73960168;RSV-70573743;29/03/2026;Spa;Massagem Relaxante 50 min;1;294,02
CNS-91110399;RSV-46581012;28/10/2025;Frigobar;Chocolate;1;24,19
CNS-03244290;RSV-08692954;03/08/2024;Frigobar;Refrigerante Lata;1;16,53
CNS-37630396;RSV-05715257;2026-02-25;Restaurante;Taça de Vinho Tinto;2;107,71
CNS-11423942;RSV-62725858;11/05/2025;Passeio;Mergulho com Cilindro;1;416,91
CNS-88939981;RSV-66244038;07-02-2025;Spa;Tratamento Facial;1;123,01
CNS-18902324;RSV-84219767;26/03/2025;Room Service;Tábua de Frios;1;25,47
CNS-85185738;RSV-97763335;04/03/2026;Room Service;Sanduíche Club;3;80,49
CNS-42204331;RSV-03093813;28/01/2025;Frigobar;Chocolate;3;7,66
CNS-43475080;RSV-67833759;01/09/2025;Frigobar;Chocolate;4;13,89
CNS-02402674;RSV-53485184;07/07/2025;Spa;Tratamento Facial;4;332,51
CNS-71884079;RSV-26610284;01.02.25;Frigobar;Refrigerante Lata;1;24,14
CNS-10001893;RSV-80866964;25/03/2025;Passeio;Rapel na Cachoeira;2;197,28
CNS-95456265;RSV-31919448;30/07/2025;Room Service;Tábua de Frios;1;55,34
CNS-65446451;RSV-77186583;09/04/2026;Frigobar;Cerveja Long Neck;1;23,09
CNS-63243720;RSV-58678059;26/09/2025;Estacionamento;Valet;2;40,27
CNS-52451798;RSV-78228688;09/05/2026;Restaurante;Jantar Executivo;1;125,75
CNS-21695824;RSV-17311539;2026-03-28;Spa;Tratamento Facial;2;236,11
CNS-92442178;RSV-80913291;25/01/2026;Frigobar;Suco Natural;3;22,25
CNS-10801614;RSV-66138354;27/10/2024;Frigobar;Água Mineral 500 ml;3;8,09
CNS-76186611;RSV-68976301;24-01-2026;Frigobar;Água Mineral 500 ml;1;20,78
CNS-71484768;RSV-81362157;2025-11-02;Room Service;Sanduíche Club;1;80,89
CNS-26907708;RSV-23019545;20/12/2025;Estacionamento;Valet;1;44,53
CNS-46149726;RSV-34961891;23/12/2025;Passeio;Passeio de Buggy;1;351,86
CNS-95229645;RSV-82556149;19/04/2025;Passeio;Aula de Stand-Up Paddle;1;264,37
CNS-77639305;RSV-99728527;11/03/2026;Restaurante;Jantar Executivo;1;110,90
CNS-80847145;RSV-07293916;09/01/2025;Frigobar;Mix de Castanhas;1;12,17
CNS-83518161;RSV-14245621;11/01/2025;Room Service;Sanduíche Club;1;75,32
CNS-50226438;RSV-55569551;14/05/2026;Frigobar;Suco Natural;3;13,34
CNS-49966226;RSV-50826404;06/01/2025;Frigobar;Água Mineral 500 ml;2;27,16
CNS-82491645;RSV-67736139;27/06/2026;Lavanderia;Passadoria Express;1;27,56
CNS-25055224;RSV-15755449;27/08/2024;Passeio;Transfer Aeroporto;2;156,01
CNS-09503778;RSV-80182233;27/01/2026;Passeio;Passeio de Teleférico;1;479,48
CNS-91313184;RSV-04358486;28.08.25;Passeio;Trilha ao Mirante;2;220,44
CNS-89776885;RSV-58872380;17/08/2025;Frigobar;Suco Natural;1;6,40
CNS-39167448;RSV-00022526;21/09/2025;Frigobar;Cerveja Long Neck;3;9,15
CNS-83404250;RSV-10889656;30.07.24;Frigobar;Chocolate;1;17,58
CNS-14136055;RSV-98777538;25/01/2026;Estacionamento;Valet;2;48,10
CNS-81769257;RSV-96341453;2026-06-10;Room Service;Café da Manhã no Quarto;2;85,93
CNS-04396875;RSV-96721735;02.10.25;Room Service;Sanduíche Club;2;62,72
CNS-00950437;RSV-62217621;15-06-2026;Estacionamento;Diária de Estacionamento;1;32,76
CNS-06666168;RSV-32356137;03.10.25;Frigobar;Chocolate;1;24,46
CNS-81631819;RSV-32698962;07/03/2026;Restaurante;Taça de Vinho Tinto;1;67,46
CNS-17059100;RSV-59644515;20/02/2025;Estacionamento;Diária de Estacionamento;1;40,03
CNS-56814196;RSV-92376832;02-08-2025;Lavanderia;Lavagem de Peça;2;33,53
CNS-86664116;RSV-04803771;16/09/2025;Frigobar;Refrigerante Lata;2;14,89
CNS-63548820;RSV-61263921;16-07-2025;Restaurante;Sobremesa da Casa;2;129,96
CNS-34618536;RSV-64429994;04/03/2026;Passeio;Tour de Vinícolas;1;110,56
CNS-04772452;RSV-76227741;22.01.26;Restaurante;Taça de Vinho Tinto;1;89,65
CNS-92811052;RSV-47142122;19-07-2024;Lavanderia;Passadoria Express;1;22,99
CNS-72992393;RSV-44301984;03/11/2025;Restaurante;Almoço Buffet;3;96,60
CNS-91643475;RSV-14700136;02/12/2024;room service;Sanduíche Club;1;28,44
CNS-61048295;RSV-81283363;28/06/2025;Spa;Massagem Relaxante 50 min;1;284,51
CNS-07120644;RSV-26681953;2026-02-02;Estacionamento;Valet;1;42,72
CNS-62527491;RSV-25365912;20/10/2025;Room Service;Sanduíche Club;1;38,57
CNS-04372824;RSV-47775958;24/02/2026;Restaurante;Almoço Buffet;1;111,51
CNS-89400622;RSV-18956688;08/12/2025;Room Service;Café da Manhã no Quarto;1;54,44
CNS-83979410;RSV-98981594;14/06/2025;Frigobar;Mix de Castanhas;2;16,02
CNS-95088802;RSV-09164322;2024-11-01;Passeio;Aula de Stand-Up Paddle;4;295,36
CNS-92582343;RSV-76198656;26/10/2024;Estacionamento;Valet;1;33,50
CNS-47900350;RSV-26761467;22/09/2025;Passeio;Tour de Vinícolas;1;189,19
CNS-11101545;RSV-47615465;2025-06-21;Room Service;Tábua de Frios;3;65,15
CNS-22288837;RSV-60524689;31/12/2025;Lavanderia;Passadoria Express;1;27,23
CNS-82199361;RSV-28538439;21/12/2025;Frigobar;Refrigerante Lata;1;16,72
CNS-46369735;RSV-82259563;28/11/2025;Passeio;Mergulho com Cilindro;1;272,50
CNS-53559751;RSV-78330220;06/01/2025;Room Service;sanduíche club;1;36,76
CNS-64511907;RSV-94715733;2024-11-12;RESTAURANTE;Porção de Petiscos;1;57,70
CNS-89297284;RSV-61754851;14/07/2025;Spa;Massagem Relaxante 50 min;4;375,20
CNS-02270149;RSV-15911350;2025-06-29;Spa;Circuito de Sauna;1;289,32
CNS-99305905;RSV-75950172;03/10/2024;Estacionamento  ;Valet;1;32,95
CNS-27449170;RSV-62511547;27-12-2024;Lavanderia;Passadoria Express;1;34,50
CNS-71346858;RSV-35853507;26/08/2024;Passeio;Passeio de Teleférico;1;183,30
CNS-47904689;RSV-32591156;16/11/2025;Restaurante;Almoço Buffet;1;79,25
CNS-22477516;RSV-87260912;16/05/2025;Estacionamento;Valet;1;50,08
CNS-67755068;RSV-52633930;04.10.25;Restaurante;Almoço Buffet;3;88,91
CNS-09778575;RSV-76960171;27/08/2025;Spa;Tratamento Facial;2;373,18
CNS-08525510;RSV-69377035;14/07/2024;Restaurante;Sobremesa da Casa;1;82,05
CNS-34133126;RSV-17457525;12/07/2024;Frigobar;Mix de Castanhas;1;10,42
CNS-99625261;RSV-34893276;17.11.24;Passeio;Passeio de Escuna;1;382,31
CNS-85169119;RSV-84832960;2025-09-03;Estacionamento;Valet;3;56,93
CNS-42310186;RSV-61937417;16/12/2025;Passeio;Passeio de Buggy;1;471,19
CNS-78902216;RSV-87759883;26/11/2025;Restaurante;Porção de Petiscos;4;36,58
CNS-07831971;RSV-48251742;08/09/2024;Restaurante;Taça de Vinho Tinto;1;77,39
CNS-35552083;RSV-77471239;27/02/2025;Estacionamento;Diária de Estacionamento;4;59,28
CNS-31643755;RSV-61850374;02/06/2026;Restaurante;Sobremesa da Casa;1;137,99
CNS-23062791;RSV-30117930;2025-09-18;Frigobar;Chocolate;1;16,56
CNS-24034960;RSV-44914666;07/02/2025;Restaurante;Risoto de Camarão;1;133,38
CNS-85507992;RSV-60727496;12/11/2024;Frigobar;Chocolate;2;14,68
CNS-04871709;RSV-82641615;24/07/2025;Restaurante;Risoto de Camarão;2;123,30
CNS-39554616;RSV-09149639;2026-04-22;Room Service;Omelete com Salada;2;79,37
CNS-18871400;RSV-16701664;11/09/2025;Lavanderia  ;Passadoria Express;1;35,08
CNS-44870810;RSV-58852887;19/07/2024;Frigobar;Refrigerante Lata;1;15,71
CNS-09568301;RSV-49560646;11/06/2025;ESTACIONAMENTO;Valet;2;35,86
CNS-42452743;RSV-58649238;02/11/2025;Room Service;Omelete com Salada;1;86,38
CNS-02381585;RSV-15943306;05-09-2025;Frigobar;Refrigerante Lata;1;8,91
CNS-24268581;RSV-76726213;04/07/2025;Room Service;Sanduíche Club;4;68,39
CNS-48432326;RSV-30790230;13-05-2026;Restaurante;Taça de Vinho Tinto;1;42,69
CNS-13718131;RSV-92270944;08.01.26;Frigobar;Refrigerante Lata;1;12,68
CNS-49248071;RSV-44569542;04/11/2024;Estacionamento;Diária de Estacionamento;3;46,37
CNS-82775897;RSV-85909183;22/02/2026;Frigobar;Refrigerante Lata;1;7,44
CNS-89378577;RSV-38191343;05/06/2026;Frigobar;Cerveja Long Neck;1;18,48
CNS-16451335;RSV-57329616;10-08-2024;Restaurante;Jantar Executivo;2;105,73
CNS-23517898;RSV-36712506;10-05-2025;Restaurante;Risoto de Camarão;4;32,73
CNS-66915884;RSV-01027928;11/07/2024;Restaurante;Porção de Petiscos;3;138,31
CNS-63384299;RSV-43120221;21/09/2025;passeio;City Tour Histórico;1;99,25
CNS-23968503;RSV-43098185;11/12/2025;Estacionamento;Valet;2;25,25
CNS-55862115;RSV-98019386;16/03/2025;Restaurante;Risoto de Camarão;2;64,23
CNS-22889607;RSV-92693024;07/06/2026;Restaurante;Porção de Petiscos;1;132,85
CNS-04664667;RSV-96815621;04/10/2025;Estacionamento;Diária de Estacionamento;3;30,89
CNS-21559000;RSV-94298210;09/01/2025;Restaurante;Jantar Executivo;1;109,74
CNS-61578819;RSV-16701073;18.05.25;Estacionamento;Valet;2;45,94
CNS-44368544;RSV-92151522;21/01/2025;Estacionamento;Valet;1;R$ 54,56
CNS-20606878;RSV-51401031;24.10.25;Passeio;Flutuação em Rio Cristalino;3;452,27
CNS-68051972;RSV-63466445;15/02/2026;Estacionamento;Valet;1;31,75
CNS-38128573;RSV-72063274;17/04/2026;Restaurante;Sobremesa da Casa;1;32,76
CNS-84531787;RSV-22414863;25/08/2025;Estacionamento;Valet;4;47,54
CNS-22172480;RSV-13078596;17/02/2025;Room Service;Sanduíche Club;2;30,44
CNS-26109004;RSV-74653033;16/01/2026;Estacionamento;Diária de Estacionamento;1;49,11
CNS-21922615;RSV-87026024;11/10/2025;Restaurante;Almoço Buffet;1;132,75
CNS-61186160;RSV-80001250;17/01/2025;Passeio;Aula de Stand-Up Paddle;2;195,38
CNS-92205530;RSV-47270586;03-11-2025;Passeio;Aula de Stand-Up Paddle;2;185,47
CNS-33993558;RSV-60611670;2026-04-25;Spa;Tratamento Facial;2;141,17
CNS-72330266;RSV-07706021;09/08/2024;Spa;Massagem Relaxante 50 min;2;158,14
CNS-81886129;RSV-92398837;04/06/2025;Frigobar;Cerveja Long Neck;2;19,07
CNS-34737644;RSV-32514707;07/08/2025;Spa;Massagem Relaxante 50 min;1;244,11
CNS-58113246;RSV-18826154;12/07/2024;Spa;Circuito de Sauna;4;240,10
CNS-06319855;RSV-92302618;15.08.25;Frigobar;Chocolate;3;12,23
CNS-36370605;RSV-72705525;17/02/2026;Passeio;Tour de Vinícolas;1;454,86
CNS-68429280;RSV-72163387;31/12/2025;Frigobar;Refrigerante Lata;1;14,10
CNS-02606631;RSV-14716377;14/07/2024;Room Service;Café da Manhã no Quarto;4;54,46
CNS-94416644;RSV-92900833;12/11/2025;Passeio;Noite de Fondue;3;163,24
CNS-28563056;RSV-56701510;16.08.25;Frigobar;Chocolate;1;14,23
CNS-15843959;RSV-35465976;25/08/2025;Restaurante;Almoço Buffet;1;110,65
CNS-05245878;RSV-80626899;01-06-2025;Restaurante;Almoço Buffet;1;89,80
CNS-84350860;RSV-23188499;03/12/2025;Passeio;Aula de Stand-Up Paddle;1;209,56
CNS-27558920;RSV-31608237;04/10/2024;Restaurante;Sobremesa da Casa;2;33,61
CNS-36294335;RSV-16012925;11/03/2025;Lavanderia;Passadoria Express;1;30,02
CNS-19528819;RSV-86336458;04/09/2025;Restaurante;Jantar Executivo  ;1;49,63
CNS-15709695;RSV-17146625;28.10.25;Room Service;Sanduíche Club;1;44,03
CNS-65183992;RSV-09631956;04.07.25;Restaurante;Pizza Margherita;1;98,67
CNS-44864615;RSV-54383832;30/09/2024;Passeio;City Tour Histórico;1;289,86
CNS-75270608;RSV-38109099;22/07/2025;Room Service;Tábua de Frios;2;27,91
CNS-00354667;RSV-04893819;2026-03-20;Restaurante;Risoto de Camarão;2;117,26
CNS-28277610;RSV-99382421;15/10/2024;Restaurante;Risoto de Camarão;1;47,03
CNS-40467165;RSV-11910908;12.03.25;Spa;Tratamento Facial;1;256,37
CNS-30745464;RSV-25047829;13/03/2026;Passeio;Mergulho com Cilindro;2;269,08
CNS-78257682;RSV-50545863;2025-09-08;room service;Sanduíche Club;1;26,86
CNS-70664568;RSV-29671066;20/08/2024;Spa;Tratamento Facial;1;413,50
CNS-03559910;RSV-48139701;17/10/2025;Room Service;Café da Manhã no Quarto;1;53,55
CNS-37436982;RSV-39766279;11/12/2024;Spa;Circuito de Sauna;1;224,38
CNS-36244403;RSV-09939152;09.11.25;Room  Service;Café da Manhã no Quarto;2;54,42
CNS-05256170;RSV-72520881;14-03-2026;Restaurante;Pizza Margherita;2;72,51
CNS-19649186;RSV-53447267;05/01/2026;Room Service;Tábua de Frios;2;33,72
CNS-42304550;RSV-51894447;03/12/2024;Restaurante;Almoço Buffet;1;98,35
CNS-82037099;RSV-83098749;30/10/2024;Spa;Circuito de Sauna;1;182,85
CNS-46787115;RSV-80033774;28/02/2025;frigobar;Chocolate;1;24,41
CNS-57562399;RSV-83313323;21/12/2025;Estacionamento;Diária de Estacionamento;2;32,74
CNS-76643367;RSV-25897381;02/08/2025;Estacionamento;Diária de Estacionamento;1;41,97
CNS-15980836;RSV-43955272;11/05/2025;Spa;Massagem Relaxante 50 min;1;226,65
CNS-03567098;RSV-77215969;29/03/2025;Lavanderia;Passadoria Express;1;40,42
CNS-13295421;RSV-92807226;22/04/2026;Frigobar;Suco Natural;1;22,50
CNS-49369491;RSV-11913438;17/12/2025;Restaurante;Almoço Buffet;1;R$ 126,50
CNS-80683040;RSV-65143311;2025-08-09;Room Service;Sanduíche Club;3;39,41
CNS-37338181;RSV-60106985;14.11.25;Room Service;Tábua de Frios;1;77,56
CNS-41216983;RSV-27069759;11/10/2025;Estacionamento;Valet;3;56,29
CNS-20008154;RSV-88468903;11/01/2025;Spa;Massagem Relaxante 50 min;1;352,24
CNS-20535812;RSV-55585251;19-10-2024;Restaurante;Risoto de Camarão;1;135,72
CNS-21220245;RSV-11477991;11/08/2025;Restaurante;Sobremesa da Casa;1;32,38
CNS-43073098;RSV-79290466;16/12/2024;Frigobar;Chocolate;1;18,31
CNS-78059228;RSV-24277154;31/07/2024;Restaurante;Jantar Executivo;1;100,42
CNS-43655776;RSV-61330757;03/08/2024;Spa;Tratamento Facial;1;259,02
CNS-31355106;RSV-57799294;23/07/2025;Restaurante;Porção de Petiscos;2;127,48
CNS-79029327;RSV-65522183;16-07-2025;Restaurante;Sobremesa da Casa;1;44,80
CNS-82943442;RSV-44285683;31/08/2025;Estacionamento;Valet;2;51,15
CNS-98051792;RSV-06759939;01/02/2025;Passeio;Passeio de Escuna;2;303,51
CNS-81184431;RSV-31588381;13/10/2025;Passeio;Tour de Vinícolas;2;338,72
CNS-88181267;RSV-62217621;14/06/2026;Restaurante;Jantar Executivo;2;136,95
CNS-52986414;RSV-21794974;19/11/2025;Spa;Massagem Relaxante 50 min;1;396,86
CNS-42184762;RSV-68768181;28-09-2025;Frigobar;Cerveja Long Neck;1;23,61
CNS-47707961;RSV-99292552;19-02-2025;Frigobar;Cerveja Long Neck;2;23,61
CNS-86568186;RSV-50305258;23-12-2025;Restaurante;Almoço Buffet;1;58,64
CNS-54846437;RSV-44545433;2025-01-06;Restaurante;Sobremesa da Casa;2;133,06
