Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-7774658;QRT-42819;FUN-96106;Ar-condicionado;Alta;29/07/2024 06:45;29/07/2024 09:25;3
CHM-8930837;QRT-62284;FUN-08109;Ar-condicionado;Alta;15/09/2025 23:57;16/09/2025 01:31;5
CHM-8404248;QRT-89410;FUN-71181;Hidráulica;Baixa;25.09.24;26/09/2024 05:45;5
CHM-3562402;QRT-22560;FUN-15867;Ar-condicionado;Média;29/10/2025 09:45;29/10/2025 14:10;4
CHM-3330931;QRT-23373;FUN-08109;TV / Controle;Alta;17.08.25;18/08/2025 00:07;5
CHM-3629128;QRT-10397;FUN-65780;Wi-Fi;Média;03/11/2024 13:34;03/11/2024 18:05;5
CHM-1860379;QRT-40043;FUN-32345;TV / Controle;Média;11/10/2025 13:29;11/10/2025 15:07;4
CHM-3620136;QRT-55192;FUN-66580;Ar-condicionado;Baixa;23-06-2026;24/06/2026 20:39;3
CHM-4450861;QRT-03930;FUN-02909;Frigobar com Defeito;Média;22/03/2026 20:01;2026-03-23;3
CHM-7167982;QRT-66170;FUN-36473;Wi-Fi;Média;14/03/2026 15:48;14/03/2026 21:07;5
CHM-8373607;QRT-81819;FUN-08828;Frigobar com Defeito;baixa;11/07/2024 13:45;12/07/2024 22:16;1
CHM-2597205;QRT-28319;FUN-22027;Frigobar com Defeito;Média;16/12/2025 17:17;16/12/2025 18:33;3
CHM-3397708;QRT-51483;FUN-36473;Elétrica;Alta;2025-01-06;06.01.25;5
CHM-0748774;QRT-46748;FUN-70436;Fechadura Eletrônica;Alta;21/10/2024 18:59;21.10.24;4
CHM-9047281;QRT-96237;FUN-73856;Hidráulica;Média;25/11/2025 12:01;25/11/2025 15:37;5
CHM-0090018;QRT-70123;FUN-87234;Wi-Fi;Baixa;01.08.24;02/08/2024 01:10;4
CHM-4123768;QRT-37672;FUN-05739;TV  / Controle;Média;10/01/2025 12:55;10.01.25;3
CHM-1098886;QRT-46149;FUN-96106;Limpeza Extra;Média;03/08/2024 20:10;03/08/2024 23:07;5
CHM-3975167;QRT-75030;FUN-86194;Wi-Fi;Alta;22.03.26;22/03/2026 08:39;5
CHM-1556591;QRT-39746;FUN-10947;Elétrica;Baixa;04/04/2026 17:07;2026-04-05;5
CHM-7866461;QRT-86876;FUN-28577;Wi-Fi;Alta;05/02/2026 15:31;05/02/2026 16:23;4
CHM-6417536;QRT-70536;FUN-64047;Elétrica;Baixa;23/05/2026 19:58;24/05/2026 06:25;4
CHM-7674396;QRT-81819;FUN-08828;Fechadura Eletrônica;Média;2026-06-10;10/06/2026 17:09;4
CHM-6060553;QRT-96428;FUN-08486;Elétrica;BAIXA;19/04/2026 06:27;20/04/2026 06:17;5
CHM-1131502;QRT-92964;FUN-96106;Ar-condicionado;Média;09/09/2025 09:29;09-09-2025;5
CHM-5293148;QRT-02819;FUN-12576;Hidráulica;Alta;09/06/2026 08:41;09/06/2026 13:39;1
CHM-1455667;QRT-49389;FUN-70436;Wi-Fi;Baixa;16/06/2025 17:57;18-06-2025;3
CHM-4872554;QRT-89068;FUN-12576;TV / Controle;Alta;18/09/2025 18:57;18/09/2025 22:53;2
CHM-8241033;QRT-01287;FUN-08849;TV / Controle;P2;05/08/2025 13:24;05-08-2025;5
CHM-9266170;QRT-87613;FUN-76103;Elétrica;Média;2025-07-30;30-07-2025;5
CHM-5832182;QRT-18824;FUN-08109;Ar-condicionado;Média;07/01/2025 23:40;08/01/2025 04:33;5
CHM-7966028;QRT-81045;FUN-57664;Ar-condicionado;Alta;2026-04-01;01/04/2026 19:37;2
CHM-8726533;QRT-53290;FUN-36473;Elétrica;Média;26/07/2025 07:01;26/07/2025 08:48;4
CHM-0042865;QRT-84072;FUN-32345;Frigobar com Defeito;Alta;01-03-2025;01/03/2025 22:51;3
CHM-4524636;QRT-72363;FUN-22027;Fechadura Eletrônica;Média;08.10.24;08/10/2024 12:41;5
CHM-1169337;QRT-96687;FUN-76103;Ar-condicionado;Baixa;31/05/2025 18:45;01/06/2025 08:37;4
CHM-2815360;QRT-51602;FUN-52793;Elétrica;Alta;13/07/2024 21:20;13/07/2024 22:01;4
CHM-7103399;QRT-70123;FUN-03036;Ar-condicionado;Média;05/12/2024 12:27;05/12/2024 20:35;1
CHM-0201229;QRT-62407;FUN-02909;TV / Controle;Média;31.01.25;31/01/2025 12:03;5
CHM-1215226;QRT-99673;FUN-64047;Ar-condicionado;Alta;10/12/2025 14:39;10-12-2025;4
CHM-2012117;QRT-92954;FUN-23286;Wi-Fi;Média;09/01/2026 19:21;10-01-2026;3
CHM-1110241;QRT-58690;FUN-52793;TV / Controle;Alta;07/03/2026 12:33;07/03/2026 14:00;5
CHM-4872906;QRT-34521;FUN-67282;TV / Controle;Média;10.01.25;10-01-2025;1
CHM-6327870;QRT-56455;FUN-16922;Limpeza Extra;Média;27-10-2024;2024-10-27;4
CHM-4609500;QRT-27391;FUN-81524;Ar-condicionado;Média;01.01.25;01/01/2025 17:39;2
CHM-1209887;QRT-86536;FUN-45111;Ar-condicionado;Baixa;19.08.25;19-08-2025;5
CHM-4143500;QRT-02055;FUN-52793;Ar-condicionado;Média;2024-09-08;08/09/2024 10:38;5
CHM-5890493;QRT-26280;FUN-64047;Limpeza Extra;Alta;17/03/2025 14:18;17/03/2025 14:30;4
CHM-9840709;QRT-09395;FUN-67282;Wi-Fi;Baixa;19/09/2025 10:59;20/09/2025 00:07;5
CHM-0268585;QRT-59498;FUN-92045;Wi-Fi;Média;2025-11-06;06/11/2025 16:46;3
CHM-9413123;QRT-90111;FUN-50800;Ar-condicionado;P3;25.06.26;25/06/2026 22:14;5
CHM-6667250;QRT-06280;FUN-69727;Ar-condicionado  ;Alta;26/05/2025 06:38;26/05/2025 10:05;2
CHM-6539517;QRT-24594;FUN-08849;TV / Controle;Média;13-09-2024;13/09/2024 14:38;5
CHM-2953725;QRT-15710;FUN-49170;Fechadura Eletrônica;Alta;28/06/2026 17:36;28/06/2026 18:15;5
CHM-6523683;QRT-28319;FUN-57664;Hidráulica;Alta;04/03/2026 13:19;04/03/2026 13:36;4
CHM-9956006;QRT-55333;FUN-96354;Fechadura Eletrônica;Baixa;05/11/2025 22:02;06/11/2025 09:23;5
CHM-8115366;QRT-61719;FUN-22607;Hidráulica;Baixa;2025-09-08;08/09/2025 11:36;4
CHM-6494556;QRT-92171;FUN-19473;Elétrica;Média;22-03-2025;23.03.25;5
CHM-5029900;QRT-61287;FUN-25313;Limpeza Extra;P3;03/07/2024 12:11;05-07-2024;3
CHM-5260225;QRT-23438;FUN-94946; Wi-Fi;Média;01/10/2025 19:16;01.10.25;5
CHM-6769357;QRT-25571;FUN-15784;Hidráulica;Baixa;21/12/2025 06:01;21/12/2025 11:27;4
CHM-4041467;QRT-44318;FUN-15867;Wi-Fi;Baixa;27/02/2026 10:38;27/02/2026 13:35;4
CHM-3133696;QRT-06780;FUN-37715;Ar-condicionado;Alta;06/01/2026 11:39;06/01/2026 13:42;2
CHM-8900162;QRT-24118;FUN-21094;Elétrica;Média;13-08-2025;2025-08-13;4
CHM-7952886;QRT-26166;FUN-35080;Ar-condicionado;Alta;24.11.24;24/11/2024 22:37;4
CHM-7583568;QRT-99814;FUN-65780;Wi-Fi;Alta;2025-03-08;08-03-2025;5
CHM-1020837;QRT-11649;FUN-52300;frigobar com defeito;baixa;2024-10-02;03/10/2024 20:15;3
CHM-0543503;QRT-77305;FUN-34873;Ar-condicionado;Alta;04/02/2026 14:06;04/02/2026 15:26;4
CHM-0546117;QRT-99264;FUN-23361;Ar-condicionado;Baixa;22-09-2025;22/09/2025 19:17;5
CHM-1719791;QRT-09674;FUN-90839;Elétrica;Média;02-03-2026;02.03.26;5
CHM-2828532;QRT-55013;FUN-87234;Hidráulica;Alta;08/06/2026 23:31;09/06/2026 00:30;5
CHM-4349290;QRT-29015;FUN-34873;Ar-condicionado;Baixa;26/11/2025 18:55;27/11/2025 01:19;5
CHM-1239528;QRT-18824;FUN-08109;Wi-Fi;Baixa;11/10/2024 17:23;11/10/2024 21:13;3
CHM-0335510;QRT-13758;FUN-02909;Limpeza Extra;Baixa;19/10/2024 20:20;2024-10-20;2
CHM-3347268;QRT-96428;FUN-10947;Ar-condicionado;Baixa;18/05/2026 11:23;19/05/2026 00:58;5
CHM-2931451;QRT-11826;FUN-08109;TV / Controle;Média;01/01/2025 20:17;02/01/2025 06:21;2
CHM-3067787;QRT-92955;FUN-34079;Wi-Fi;Média;18/12/2025 20:57;19/12/2025 10:34;3
CHM-2880992;QRT-94431;FUN-22027;Limpeza Extra;Baixa;19/10/2025 12:37;19/10/2025 19:59;4
CHM-2622394;QRT-51590;FUN-05739;Hidráulica;Média;10.02.26;10/02/2026 22:24;3
CHM-8903581;QRT-69925;FUN-52793;Elétrica;Baixa;28/08/2025 16:22;29/08/2025 10:05;4
CHM-4936741;QRT-04443;FUN-94946;Fechadura Eletrônica;Alta;10.07.25;10/07/2025 17:38;4
CHM-1151369;QRT-52853;FUN-08486;Hidráulica;Média;02/11/2025 09:53;02/11/2025 14:23;5
CHM-9670257;QRT-21167;FUN-23383;Hidraulica;Média;26/12/2025 08:20;26/12/2025 14:40;4
CHM-3089542;QRT-94991;FUN-39946;Ar-condicionado;Baixa;2024-08-29;30/08/2024 06:55;5
CHM-3133611;QRT-86467;FUN-07814;Ar-condicionado;MÉDIA;24/10/2024 10:17;24/10/2024 18:19;3
CHM-8465228;QRT-98284;FUN-22027;Ar-condicionado;Alta;12/03/2025 16:15;12/03/2025 17:53;4
CHM-8800926;QRT-08689;FUN-49013;Limpeza Extra;Alta;31/03/2026 07:30;31/03/2026 08:07;5
CHM-2017352;QRT-04414;FUN-10947;Wi-Fi;MÉDIA;06-02-2026;06/02/2026 12:42;3
CHM-6924547;QRT-87183;FUN-71181;Ar-condicionado;Média;28/05/2025 22:46;29.05.25;5
CHM-1892249;QRT-50393;FUN-23383;Wi-Fi;Média;23/03/2025 11:35;23/03/2025 17:08;3
CHM-4578892;QRT-38689;FUN-23383;Limpeza Extra;P3;14/06/2026 14:08;15/06/2026 02:39;5
CHM-6011380;QRT-00699;FUN-49170;Ar-condicionado;Baixa;27/04/2026 16:13;28/04/2026 04:37;4
CHM-4715427;QRT-31095;FUN-23383;Limpeza Extra;Baixa;23/05/2025 23:16;25/05/2025 04:24;1
CHM-3845695;QRT-80227;FUN-49170;Ar-condicionado;Baixa;25/01/2025 15:24;2025-01-25;5
CHM-5543718;QRT-39575;FUN-48683;Ar-condicionado;Média;26/07/2025 06:29;26/07/2025 11:53;5
CHM-1762428;QRT-10397;FUN-78820;Ar-condicionado;Baixa;13/01/2026 23:46;14/01/2026 09:34;5
CHM-3804140;QRT-95923;FUN-69727;Limpeza Extra;baixa;18/03/2025 22:15;19.03.25;5
CHM-0221420;QRT-72078;FUN-22027;Ar-condicionado;Média;19.11.25;19/11/2025 17:48;1
CHM-2942605;QRT-52853;FUN-39946;TV / Controle;Baixa;21.07.25;22/07/2025 08:49;5
CHM-3762981;QRT-57763;FUN-01568;Ar-condicionado;MÉDIA;10/03/2026 20:02;12/03/2026 04:20;3
CHM-7214175;QRT-73451;FUN-69727;Hidráulica;Baixa;02/01/2026 08:14;2026-01-02;5
CHM-8355181;QRT-09785;FUN-76103;Elétrica;Alta;15/05/2025 13:40;15/05/2025 14:17;5
CHM-5189384;QRT-22178;FUN-16922;Limpeza Extra;Média;26/09/2025 21:35;27/09/2025 18:04;2
CHM-6221998;QRT-49331;FUN-08849;Fechadura Eletrônica;Média;26/01/2026 19:15;26-01-2026;5
CHM-1712710;QRT-27801;FUN-18700;Hidráulica;Alta;21/02/2025 22:09;21/02/2025 22:38;5
CHM-9149204;QRT-59474;FUN-76103;Hidráulica;Baixa;01/07/2024 19:18;02/07/2024 07:03;4
CHM-9814629;QRT-47928;FUN-41540;Elétrica;Média;2024-08-29;29/08/2024 09:14;5
CHM-9292643;QRT-03500;FUN-64047;Hidráulica;Média;28/07/2024 14:39;28/07/2024 21:30;5
CHM-0789966;QRT-10397;FUN-78820;Hidráulica;Alta;23/11/2025 22:13;23/11/2025 23:21;4
CHM-2104813;QRT-68610;FUN-36473;Limpeza Extra;Baixa;25/01/2025 21:53;26/01/2025 20:41;4
CHM-2521660;QRT-56321;FUN-81524;Fechadura Eletrônica;Média;14/01/2026 09:00;14-01-2026;5
CHM-8826036;QRT-99264;FUN-52300;Elétrica;Média;05/03/2025 18:17;2025-03-05;4
CHM-7822782;QRT-46748;FUN-23286;Limpeza Extra;Média;16/02/2026 14:00;2026-02-16;4
CHM-4559584;QRT-29485;FUN-83865;Wi-Fi;Média;13/07/2024 20:43;13/07/2024 21:38;5
CHM-8538061;QRT-04414;FUN-71181;Wi-Fi;Média;06/03/2025 14:18;06/03/2025 23:25;3
CHM-6994891;QRT-27833;FUN-15867;Ar-condicionado;Baixa;2025-01-29;29/01/2025 15:40;4
CHM-8822078;QRT-51351;FUN-08109;Hidráulica;Alta;17/10/2025 15:39;17/10/2025 19:45;3
CHM-2737056;QRT-95776;FUN-70436;Ar-condicionado;Baixa;27-01-2025;28/01/2025 11:08;3
CHM-8834881;QRT-81933;FUN-35080;Limpeza Extra;Baixa;21/03/2026 08:24;21/03/2026 16:09;4
CHM-9957892;QRT-78217;FUN-22607;Limpeza Extra;Baixa;04/09/2025 11:39;2025-09-05;2
CHM-6276521;QRT-17820;FUN-70436;Wi-Fi;Média;2025-12-09;2025-12-09;4
CHM-3982078;QRT-73232;FUN-64706;Fechadura Eletrônica;Alta;30/03/2026 13:01;30/03/2026 13:43;5
CHM-4428205;QRT-63609;FUN-18700;Ar-condicionado;Média;01/12/2025 19:55;02/12/2025 01:15;5
CHM-6025310;QRT-26716;FUN-82886;ar-condicionado;Baixa;21-09-2024;23/09/2024 02:37;2
CHM-5195638;QRT-86536;FUN-81524;Fechadura  Eletrônica;Alta;19.05.26;19/05/2026 16:21;4
CHM-9947945;QRT-84072;FUN-64755;Limpeza Extra;Média;19-07-2024;19/07/2024 17:55;4
CHM-5935257;QRT-29439;FUN-49013;TV / Controle;Média;23.05.26;23/05/2026 14:18;5
CHM-0308275;QRT-56321;FUN-66580;Ar-condicionado;Media;16/11/2024 19:47;16/11/2024 23:53;5
CHM-6448947;QRT-53290;FUN-36473;TV / Controle;Baixa;09.11.25;09/11/2025 20:11;4
CHM-4380854;QRT-95923;FUN-48683;Elétrica;Media;10.07.25;10/07/2025 20:11;5
CHM-4016857;QRT-90947;FUN-37715;Hidráulica;Baixa;21/05/2026 17:00;22-05-2026;2
CHM-1342908;QRT-95923;FUN-48683;TV / Controle;Média;17/09/2025 14:01;17/09/2025 16:15;5
CHM-6340186;QRT-86876;FUN-12040;Fechadura Eletrônica;Alta;2025-04-04;04/04/2025 12:18;5
CHM-7291771;QRT-59474;FUN-52300;Ar-condicionado;Baixa;28/08/2024 18:48;29/08/2024 14:02;5
CHM-5154967;QRT-26166;FUN-55799;Elétrica;Baixa;10.06.25;11/06/2025 01:00;5
CHM-9233598;QRT-58808;FUN-04670;Fechadura Eletrônica;Baixa;02/08/2025 17:10;03/08/2025 13:25;4
CHM-0979268;QRT-57190;FUN-39946;Elétrica;Baixa;10/12/2024 07:17;11/12/2024 13:13;1
CHM-5716925;QRT-80227;FUN-49170;Ar-condicionado;Baixa;05/03/2026 07:54;08/03/2026 03:13;1
CHM-6060997;QRT-45132;FUN-36473;Ar-condicionado;Baixa;25/01/2026 23:29;26-01-2026;5
CHM-7957178;QRT-59498;FUN-23286;Ar-condicionado;Baixa;16/04/2025 14:58;16/04/2025 19:59;5
CHM-4505577;QRT-55013;FUN-70436;Wi-Fi;Alta;05/03/2025 22:27;05/03/2025 23:51;4
CHM-0927955;QRT-17495;FUN-88121;Wi-Fi;Média;30/06/2025 08:30;2025-06-30;4
CHM-0064753;QRT-64332;FUN-22607;Hidráulica;Alta;10-12-2024;10/12/2024 07:39;4
CHM-2272104;QRT-69835;FUN-12040;ar-condicionado;Baixa;06/04/2025 14:45;06/04/2025 22:14;5
CHM-1399396;QRT-24594;FUN-22607;Frigobar com Defeito;Baixa;08/10/2024 16:33;09/10/2024 06:35;5
CHM-9471257;QRT-17114;FUN-08486;Wi-Fi;alta;07/02/2026 23:37;07-02-2026;5
CHM-0152847;QRT-28645;FUN-41540;Limpeza Extra;Alta;10.03.26;10/03/2026 17:16;4
CHM-6556326;QRT-69375;FUN-48683;Wi-Fi;Alta;26.11.25;26/11/2025 14:56;4
CHM-1206549;QRT-16398;FUN-13975;Fechadura Eletrônica;Média;22-12-2024;22/12/2024 14:50;4
CHM-3906944;QRT-04443;FUN-09102;Ar-condicionado;Alta;03/03/2025 08:20;03/03/2025 11:01;2
CHM-4624571;QRT-38783;FUN-15867;Hidráulica;P2;08-03-2026;08.03.26;2
CHM-4039144;QRT-64260;FUN-86199;Hidráulica;Baixa;24/11/2024 16:46;24.11.24;4
CHM-7118939;QRT-82787;FUN-07814;Limpeza Extra;Média;2025-09-18;19/09/2025 01:37;5
CHM-7787997;QRT-44425;FUN-21094;Wi-Fi;Média;11/01/2025 09:00;11/01/2025 12:57;4
CHM-7189268;QRT-42908;FUN-89330;Wi-Fi;Média;24/02/2026 15:26;24/02/2026 20:19;5
CHM-7334730;QRT-65099;FUN-47371;Hidráulica;Baixa;26/10/2024 10:52;26-10-2024;4
CHM-3633230;QRT-27540;FUN-78820;Limpeza Extra;Média;2025-08-07;07/08/2025 23:33;5
CHM-9859595;QRT-44318;FUN-34873;Ar-condicionado;MÉDIA;25/09/2024 15:12;25/09/2024 17:43;5
CHM-9016316;QRT-24810;FUN-37715;Hidráulica;P2;16/11/2024 13:22;16-11-2024;4
CHM-8082618;QRT-96428;FUN-52793;Frigobar com Defeito;Baixa;01/07/2024 15:39;2024-07-02;2
CHM-3681554;QRT-10397;FUN-78820;Hidráulica;BAIXA;02/04/2026 12:33;04/04/2026 02:46;3
CHM-7594996;QRT-08799;FUN-64755;Fechadura Eletrônica;Média;29.10.24;29.10.24;5
CHM-8292248;QRT-22178;FUN-19473;Limpeza Extra;Baixa;30/10/2024 23:25;2024-10-31;5
CHM-7299912;QRT-10607;FUN-49170;Fechadura Eletrônica;Baixa;2024-11-20;21/11/2024 07:18;5
CHM-6995013;QRT-42355;FUN-08828;Frigobar com Defeito;Alta;06/07/2025 08:56;06/07/2025 09:31;5
CHM-9669971;QRT-49496;FUN-08849;Hidráulica  ;Baixa;23/09/2025 12:40;25/09/2025 06:23;2
CHM-7273220;QRT-53290;FUN-36473;Hidráulica;Baixa;09/03/2026 23:20;2026-03-10;3
CHM-4303551;QRT-14624;FUN-29826;Elétrica;Baixa;07.04.26;08/04/2026 10:26;5
CHM-9027506;QRT-25571;FUN-64706;Limpeza Extra;Alta;31/01/2026 11:03;31/01/2026 11:27;5
CHM-9489530;QRT-55333;FUN-96354;TV / Controle;Média;19-07-2024;19/07/2024 14:07;5
CHM-7043508;QRT-37204;FUN-34873;fechadura eletrônica;Média;19/08/2025 13:45;19.08.25;5
CHM-6033180;QRT-47759;FUN-18700;Elétrica;Média;20.05.26;20/05/2026 11:55;4
CHM-9748907;QRT-30636;FUN-15867;Limpeza Extra;Alta;16/05/2026 18:26;2026-05-16;5
CHM-5664388;QRT-62284;FUN-47371;TV / Controle;Média;27/02/2026 13:57;27/02/2026 17:47;5
CHM-7635510;QRT-29393;FUN-18700;Limpeza Extra;Média;31/03/2026 14:17;31/03/2026 16:57;4
CHM-7848786;QRT-13595;FUN-09102;Ar-condicionado;Baixa;28/10/2024 22:34;29/10/2024 12:17;5
CHM-6818065;QRT-81933;FUN-92045;Elétrica;Média;29.04.25;29.04.25;3
CHM-7666472;QRT-81775;FUN-88121;Elétrica;Média;03/09/2025 15:39;04/09/2025 19:47;3
CHM-4610280;QRT-62284;FUN-22607;Hidráulica;Baixa;11.08.24;12/08/2024 00:55;5
CHM-1492116;QRT-42355;FUN-35080;Elétrica;Alta;18.11.25;18-11-2025;4
CHM-3151093;QRT-09785;FUN-66580;Elétrica;Baixa;29/08/2024 06:20;29/08/2024 12:24;4
CHM-0231571;QRT-09419;FUN-37715;Ar-condicionado;ALTA;26.03.26;26/03/2026 19:09;1
CHM-8580063;QRT-77112;FUN-57664;Limpeza Extra;Média;21/10/2025 18:01;21/10/2025 19:53;5
CHM-4781537;QRT-96687;FUN-07814;Limpeza Extra;Média;13/07/2025 06:40;13/07/2025 14:09;5
CHM-8642304;QRT-84941;FUN-41540;TV / Controle;Alta;19/06/2025 23:15;20/06/2025 02:40;3
CHM-6202927;QRT-28645;FUN-86199;Ar-condicionado;Média;08-03-2026;08/03/2026 16:11;4
CHM-9568108;QRT-24929;FUN-29826;Elétrica;Baixa;28/03/2025 11:33;29/03/2025 14:32;3
CHM-2704342;QRT-12236;FUN-67710;Ar-condicionado;Média;16/07/2024 19:06;17/07/2024 01:08;5
CHM-0959239;QRT-68692;FUN-57664;Hidráulica;Baixa;02/01/2026 23:23;03/01/2026 18:38;5
CHM-2379310;QRT-10455;FUN-15784;Hidráulica;P3;10/02/2026 23:13;11/02/2026 04:26;5
CHM-4664026;QRT-63998;FUN-67282;Hidráulica;Alta;2025-10-01;01/10/2025 14:19;3
CHM-4193463;QRT-85329;FUN-90839;Elétrica;BAIXA;16.09.25;19/09/2025 03:46;2
CHM-2580927;QRT-18824;FUN-71493;Limpeza Extra;Baixa;2025-06-20;20/06/2025 23:51;5
CHM-1517123;QRT-08689;FUN-64047;Limpeza Extra;Baixa;03/12/2024 14:18;04/12/2024 05:34;5
CHM-2461613;QRT-63506;FUN-10947;TV / Controle;P2;02/09/2025 22:06;03/09/2025 06:41;1
CHM-9819979;QRT-83424;FUN-08849;Hidráulica;Média;15/07/2024 21:56;16.07.24;4
CHM-7635233;QRT-80227;FUN-05739;Hidráulica;P3;07/06/2026 21:34;09/06/2026 20:28;1
CHM-7989526;QRT-66125;FUN-03036;Elétrica;Média;2026-03-31;31.03.26;5
CHM-7213600;QRT-42497;FUN-90839;Elétrica;Baixa;13/09/2024 23:37;14/09/2024 18:07;5
CHM-3650782;QRT-66092;FUN-01568;Wi-Fi;Média;23.03.25;23/03/2025 19:09;3
CHM-4971545;QRT-86201;FUN-29826;Elétrica;Baixa;28.03.25;29/03/2025 12:57;4
CHM-3624175;QRT-71975;FUN-15784;Frigobar com Defeito;Alta;08/06/2026 17:16;08/06/2026 19:33;1
CHM-4711191;QRT-08799;FUN-32345;Hidráulica;Baixa;12-05-2025;13-05-2025;5
CHM-9216038;QRT-73451;FUN-34873;Ar-condicionado;Média;18/04/2025 23:28;19/04/2025 03:14;5
CHM-0360279;QRT-18801;FUN-08486;Ar-condicionado;MÉDIA;22/05/2026 10:00;22/05/2026 14:53;4
CHM-8420428;QRT-99264;FUN-89330;Limpeza Extra;Média;22/07/2025 08:21;22/07/2025 12:34;4
CHM-0641462;QRT-13595;FUN-01568;Ar-condicionado;Média;08/12/2024 11:04;08/12/2024 14:25;5
CHM-3669910;QRT-11826;FUN-02909;Ar-condicionado;ALTA;14/11/2024 16:46;2024-11-14;3
CHM-9956329;QRT-14528;FUN-65780;TV / Controle;Média;09/01/2025 22:59;10/01/2025 02:02;5
CHM-4771735;QRT-31095;FUN-12040;TV / Controle;Média;31/01/2025 09:00;31-01-2025;4
CHM-3079839;QRT-74766;FUN-94946;Ar-condicionado;Baixa;30/07/2025 08:34;31/07/2025 00:39;4
CHM-6168594;QRT-13238;FUN-74014;Wi-Fi;Média;12/03/2026 12:46;12/03/2026 21:46;3
CHM-9388012;QRT-92384;FUN-32345;TV / Controle;Média;18/03/2026 09:04;18/03/2026 16:01;5
CHM-3907173;QRT-13534;FUN-48683;Hidráulica;Média;01/04/2025 11:04;02/04/2025 05:17;1
CHM-3601674;QRT-42819;FUN-96106;Wi-Fi;Média;28/06/2025 14:54;2025-06-28;4
CHM-3109877;QRT-68204;FUN-03036;Wi-Fi;Média;24.06.26;25-06-2026;4
CHM-2958492;QRT-84007;FUN-66580;TV / Controle;Media;19/03/2026 21:44;19/03/2026 22:32;5
CHM-2991515;QRT-09261;FUN-07814;Ar-condicionado;Alta;02-11-2025;2025-11-02;5
CHM-0723626;QRT-53432;FUN-08234;Wi-Fi;Média;03/05/2026 08:34;03/05/2026 14:01;4
CHM-9257147;QRT-31930;FUN-19473;Ar-condicionado;Média;10/11/2025 15:25;10/11/2025 22:36;4
CHM-5187073;QRT-66092;FUN-82886;Wi-Fi;Média;05-04-2025;05/04/2025 18:38;5
CHM-8299930;QRT-31930;FUN-67710;Ar-condicionado;Média;26/11/2024 07:20;2024-11-26;4
CHM-3409447;QRT-03369;FUN-74014;Elétrica;Média;11/07/2025 22:53;12/07/2025 17:51;2
CHM-5841831;QRT-43330;FUN-34873;TV / Controle;Baixa;04/11/2025 22:10;05/11/2025 06:13;5
CHM-5202597;QRT-25571;FUN-64047;Ar-condicionado;Média;10/04/2025 10:01;10/04/2025 11:02;5
CHM-5843402;QRT-88654;FUN-96354;Ar-condicionado;Média;2025-07-28;28/07/2025 11:22;5
CHM-3098116;QRT-84972;FUN-89330;Fechadura Eletrônica;Baixa;13/12/2025 21:42;15/12/2025 10:03;2
CHM-2636329;QRT-37672;FUN-32345;Fechadura Eletrônica;Média;30-12-2025;30/12/2025 16:39;5
CHM-6069993;QRT-99814;FUN-78820;Ar-condicionado;Baixa;27/11/2025 22:52;28/11/2025 18:47;3
CHM-3024626;QRT-51602;FUN-12576;Frigobar com Defeito;Média;01/04/2026 20:07;01/04/2026 22:57;5
CHM-0283741;QRT-74465;FUN-39946;Elétrica;Média;09/11/2025 19:05;09/11/2025 19:59;4
CHM-1643668;QRT-94756;FUN-90839;Ar-condicionado;Baixa;05/09/2025 14:47;05/09/2025 19:34;5
CHM-7392709;QRT-75221;FUN-15867;TV / Controle;P2;2024-12-26;26/12/2024 16:34;5
CHM-3344762;QRT-57190;FUN-52793;Elétrica;Alta;17/01/2026 08:46;17/01/2026 09:49;4
CHM-1469836;QRT-89443;FUN-49170;Wi-Fi;Baixa;10/11/2024 06:42;11.11.24;2
CHM-5767187;QRT-20055;FUN-67710;WI-FI;Média;12/06/2026 23:15;13/06/2026 01:15;4
CHM-4917590;QRT-97434;FUN-52793;Ar-condicionado;Média;18/07/2025 11:36;18/07/2025 16:19;5
CHM-9271972;QRT-58511;FUN-73856;Hidráulica;Média;04/01/2025 12:12;04/01/2025 20:33;1
CHM-6965956;QRT-64332;FUN-22607;Wi-Fi;Alta;15-07-2024;15/07/2024 08:10;5
CHM-4931299;QRT-25905;FUN-82886;Ar-condicionado;Média;25/04/2025 22:14;26/04/2025 04:59;4
CHM-7582296;QRT-44425;FUN-13975;Wi-Fi;Média;18/04/2025 19:34;19/04/2025 00:49;4
CHM-7750170;QRT-96428;FUN-71181;Hidráulica;P2;13/11/2024 12:56;13/11/2024 15:58;3
CHM-5312399;QRT-73974;FUN-52300;TV / Controle  ;Média;18/06/2026 10:28;18/06/2026 23:56;1
CHM-9089580;QRT-31908;FUN-12040;Hidráulica;Baixa;08/04/2025 20:38;2025-04-09;5
CHM-4963949;QRT-78380;FUN-66580;Frigobar com Defeito;Baixa;07/04/2026 21:25;08/04/2026 20:47;3
CHM-5431194;QRT-85702;FUN-73856;Wi-Fi;P1;14/01/2026 09:19;14/01/2026 10:16;5
CHM-6127214;QRT-61719;FUN-47371;TV / Controle;Alta;01/01/2026 07:03;01/01/2026 09:41;3
CHM-6631141;QRT-95201;FUN-29826;Ar-condicionado;MÉDIA;01-02-2026;01/02/2026 11:45;4
CHM-7982171;QRT-01562;FUN-86194;Hidráulica;Média;31/12/2024 06:29;31/12/2024 09:56;4
