Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva
RSV-27651807;QRT-43330;HSP-569254;Site Próprio;2024-11-23;2025-02-11;2025-02-14;1;715,87;Check-out Realizado
RSV-67521761;QRT-43330;HSP-454786;Site Próprio;2025-01-07;2025-02-15;2025-02-20;1;1224,16;Check-out Realizado
RSV-00065005;QRT-43330;HSP-507050;Site Próprio;2025-01-22;2025-02-21;2025-02-26;3;980,11;Check-out Realizado
RSV-07735866;QRT-43330;HSP-602105;Balcão;2025-03-02;2025-03-02;2025-03-06;1;889,97;Check-out Realizado
RSV-83605508;QRT-43330;HSP-757522;OTA BookNow;2025-02-10;2025-03-11;2025-03-14;2;763,05;Check-out Realizado
RSV-72629500;QRT-43330;HSP-932711;Site Próprio;2025-01-30;2025-03-15;2025-03-19;2;1087,58;Check-out Realizado
RSV-03461148;QRT-43330;HSP-717147;OTA ViajaMais;2025-02-14;2025-03-25;2025-03-29;1;569,1;Check-out Realizado
RSV-52784834;QRT-43330;HSP-793945;Site Próprio;2025-02-13;2025-03-29;2025-03-31;2;1254,0;Check-out Realizado
RSV-35225566;QRT-43330;HSP-977983;OTA BookNow;2025-03-16;2025-04-03;2025-04-07;3;589,4;Check-out Realizado
RSV-38774889;QRT-43330;HSP-762550;OTA BookNow;2025-01-18;2025-04-07;2025-04-14;3;478,92;Check-out Realizado
RSV-60673325;QRT-43330;HSP-938796;OTA BookNow;2025-03-28;2025-04-18;2025-04-23;3;510,5;Check-out Realizado
RSV-60831577;QRT-43330;HSP-630545;OTA BookNow;2025-01-29;2025-04-24;2025-04-29;1;475,99;Check-out Realizado
RSV-69407521;QRT-43330;HSP-014761;OTA BookNow;2025-03-08;2025-05-06;2025-05-09;3;437,9;Cancelada
RSV-81471491;QRT-43330;HSP-296375;OTA BookNow;2025-04-06;2025-05-12;2025-05-15;2;716,79;Check-out Realizado
RSV-70565955;QRT-43330;HSP-086574;Balcão;2025-05-23;2025-05-23;2025-05-26;3;559,89;Check-out Realizado
RSV-36844329;QRT-43330;HSP-667740;Central Telefônica;2025-05-27;2025-05-29;2025-05-31;3;504,14;Cancelada
RSV-98983113;QRT-43330;HSP-527923;Balcão;2025-06-06;2025-06-06;2025-06-08;3;1031,15;Check-out Realizado
RSV-52762390;QRT-43330;HSP-888475;OTA BookNow;2025-05-16;2025-06-20;2025-06-23;2;403,46;Check-out Realizado
RSV-94665594;QRT-43330;HSP-491956;OTA ViajaMais;2025-05-20;2025-06-26;2025-06-30;3;462,26;Check-out Realizado
RSV-88084676;QRT-43330;HSP-640832;OTA ViajaMais;2025-03-31;2025-07-10;2025-07-12;1;430,8;Check-out Realizado
RSV-22664815;QRT-43330;HSP-174404;Agência de Turismo;2025-04-17;2025-07-18;2025-07-21;2;1048,92;No-Show
RSV-59175002;QRT-43330;HSP-639751;OTA ViajaMais;2025-06-16;2025-07-27;2025-08-01;2;527,36;Cancelada
RSV-90954961;QRT-43330;HSP-112906;OTA BookNow;2025-04-16;2025-08-04;2025-08-08;1;666,94;Check-out Realizado
RSV-73002817;QRT-43330;HSP-028140;Site Próprio;2025-06-18;2025-08-15;2025-08-18;3;726,68;Check-out Realizado
RSV-29727885;QRT-43330;HSP-993521;Site Próprio;2025-06-15;2025-08-28;2025-08-30;3;431,81;Check-out Realizado
RSV-89250831;QRT-43330;HSP-960097;Site Próprio;2025-06-18;2025-08-31;2025-09-07;1;694,82;Check-out Realizado
RSV-28674378;QRT-43330;HSP-549258;Site Próprio;2025-06-15;2025-09-12;2025-09-17;2;495,78;Check-out Realizado
RSV-09974745;QRT-43330;HSP-729040;Site Próprio;2025-09-22;2025-09-26;2025-10-01;1;467,31;Cancelada
RSV-46849286;QRT-43330;HSP-236371;Site Próprio;2025-08-18;2025-10-03;2025-10-06;2;465,19;Check-out Realizado
RSV-87833864;QRT-43330;HSP-422348;Site Próprio;2025-08-29;2025-10-11;2025-10-13;1;481,93;Check-out Realizado
RSV-83657966;QRT-43330;HSP-689545;OTA ViajaMais;2025-07-26;2025-10-15;2025-10-17;3;457,61;Check-out Realizado
RSV-99717245;QRT-43330;HSP-080509;Agência de Turismo;2025-06-07;2025-10-17;2025-10-24;1;849,72;Check-out Realizado
RSV-98329552;QRT-43330;HSP-083188;OTA BookNow;2025-07-01;2025-10-25;2025-10-30;3;903,48;Check-out Realizado
RSV-58069685;QRT-43330;HSP-382256;Site Próprio;2025-10-12;2025-11-06;2025-11-10;2;575,67;Check-out Realizado
RSV-53682906;QRT-43330;HSP-084428;Site Próprio;2025-08-23;2025-11-16;2025-11-18;2;494,77;Check-out Realizado
RSV-93817154;QRT-43330;HSP-001684;Balcão;2025-11-19;2025-11-19;2025-11-22;1;576,87;Check-out Realizado
RSV-76824924;QRT-43330;HSP-201890;OTA BookNow;2025-09-05;2025-11-25;2025-11-29;3;1123,59;Check-out Realizado
RSV-82372453;QRT-43330;HSP-584566;Balcão;2025-12-05;2025-12-05;2025-12-08;3;1317,59;Check-out Realizado
RSV-87107752;QRT-43330;HSP-869978;Site Próprio;2025-10-02;2025-12-12;2025-12-14;2;780,27;Check-out Realizado
RSV-06010401;QRT-43330;HSP-037549;OTA BookNow;2025-08-24;2025-12-19;2025-12-24;2;962,96;Check-out Realizado
RSV-51297552;QRT-43330;HSP-422327;Site Próprio;2025-11-11;2025-12-25;2025-12-30;1;791,61;Check-out Realizado
RSV-26856248;QRT-43330;HSP-074227;Balcão;2026-01-01;2026-01-01;2026-01-08;3;1301,41;Check-out Realizado
RSV-17902540;QRT-43330;HSP-568247;OTA BookNow;2025-10-01;2026-01-08;2026-01-13;2;1034,89;Check-out Realizado
RSV-40797810;QRT-43330;HSP-417260;Balcão;2026-01-16;2026-01-16;2026-01-23;1;918,34;Check-out Realizado
RSV-99270853;QRT-43330;HSP-092688;Agência de Turismo;2025-09-18;2026-01-25;2026-01-29;3;1032,16;Check-out Realizado
RSV-01638641;QRT-43330;HSP-596011;Balcão;2026-01-31;2026-01-31;2026-02-07;2;1200,72;Check-out Realizado
RSV-00598827;QRT-43330;HSP-469579;OTA BookNow;2025-11-24;2026-02-13;2026-02-17;2;1056,21;No-Show
RSV-55497470;QRT-43330;HSP-000508;Site Próprio;2026-01-10;2026-02-20;2026-02-24;1;1252,33;Check-out Realizado
RSV-59105467;QRT-43330;HSP-297338;Site Próprio;2025-12-03;2026-02-27;2026-03-04;1;659,08;Cancelada
RSV-14420072;QRT-43330;HSP-087579;Site Próprio;2025-12-25;2026-03-07;2026-03-10;2;949,15;Check-out Realizado
RSV-85489346;QRT-43330;HSP-585762;Site Próprio;2026-02-03;2026-03-17;2026-03-19;3;506,36;Check-out Realizado
RSV-58412782;QRT-43330;HSP-370015;OTA ViajaMais;2026-01-18;2026-03-22;2026-03-26;2;637,05;Check-out Realizado
RSV-02458224;QRT-43330;HSP-749529;OTA BookNow;2026-01-12;2026-03-27;2026-03-30;3;636,42;No-Show
RSV-29072690;QRT-43330;HSP-373419;Agência de Turismo;2025-10-05;2026-04-03;2026-04-07;1;534,08;Check-out Realizado
RSV-10956787;QRT-43330;HSP-539869;Site Próprio;2026-02-20;2026-04-15;2026-04-20;2;421,22;Check-out Realizado
RSV-91868479;QRT-43330;HSP-365949;OTA BookNow;2026-02-07;2026-04-24;2026-04-28;2;463,72;Cancelada
RSV-50386855;QRT-43330;HSP-282694;Agência de Turismo;2026-03-08;2026-05-03;2026-05-06;3;427,71;Check-out Realizado
RSV-44164231;QRT-43330;HSP-835777;Agência de Turismo;2026-02-05;2026-05-15;2026-05-17;2;417,25;Check-out Realizado
RSV-19661864;QRT-43330;HSP-336706;Site Próprio;2026-03-17;2026-05-24;2026-05-28;2;479,14;Check-out Realizado
RSV-67027623;QRT-43330;HSP-259710;Central Telefônica;2026-05-14;2026-06-05;2026-06-07;2;527,18;Check-out Realizado
RSV-16997863;QRT-43330;HSP-950896;OTA ViajaMais;2026-02-21;2026-06-10;2026-06-12;1;391,13;Check-out Realizado
RSV-51945186;QRT-43330;HSP-794416;Agência de Turismo;2026-01-04;2026-06-19;2026-06-22;3;671,05;No-Show
RSV-96135849;QRT-43330;HSP-060030;Site Próprio;2026-04-03;2026-07-01;2026-07-03;3;432,07;Confirmada
RSV-45181775;QRT-43330;HSP-505986;Agência de Turismo;2026-01-11;2026-07-04;2026-07-09;1;927,78;Confirmada
RSV-28127374;QRT-43330;HSP-940682;OTA BookNow;2026-06-13;2026-07-10;2026-07-13;2;695,49;Confirmada
RSV-47984268;QRT-43330;HSP-109323;OTA BookNow;2026-04-02;2026-07-17;2026-07-24;1;448,13;Confirmada
RSV-89204693;QRT-43330;HSP-153101;Site Próprio;2026-07-23;2026-07-31;2026-08-04;2;1096,86;Confirmada
RSV-24782729;QRT-43330;HSP-984563;OTA BookNow;2026-07-16;2026-08-14;2026-08-18;3;464,21;Confirmada
RSV-03875160;QRT-43330;HSP-892862;Central Telefônica;2026-08-04;2026-08-18;2026-08-22;2;464,11;Confirmada
RSV-02334615;QRT-43330;HSP-960531;Central Telefônica;2026-07-28;2026-08-27;2026-08-30;2;833,73;Confirmada
RSV-05110705;QRT-43330;HSP-341956;OTA ViajaMais;2026-08-22;2026-08-31;2026-09-05;1;515,47;Confirmada
RSV-67779183;QRT-43330;HSP-055771;Site Próprio;2026-06-23;2026-09-11;2026-09-13;2;781,68;Confirmada
RSV-04211149;QRT-43330;HSP-761263;Central Telefônica;2026-08-30;2026-09-20;2026-09-23;1;545,4;Confirmada
RSV-73321604;QRT-86712;HSP-254163;OTA ViajaMais;2024-05-10;2024-07-02;2024-07-04;1;374,94;Check-out Realizado
RSV-08522913;QRT-86712;HSP-250358;OTA BookNow;2024-05-19;2024-07-07;2024-07-10;1;487,89;Check-out Realizado
RSV-31876961;QRT-86712;HSP-640485;OTA BookNow;2024-04-25;2024-07-14;2024-07-17;1;421,55;Check-out Realizado
RSV-35648776;QRT-86712;HSP-614451;Site Próprio;2024-05-04;2024-07-19;2024-07-22;2;369,85;Check-out Realizado
RSV-09222783;QRT-86712;HSP-553552;OTA ViajaMais;2024-06-11;2024-07-26;2024-08-02;1;385,28;Check-out Realizado
RSV-57390723;QRT-86712;HSP-382256;Site Próprio;2024-06-29;2024-08-05;2024-08-08;2;561,48;No-Show
RSV-71082659;QRT-86712;HSP-895878;Agência de Turismo;2024-03-27;2024-08-09;2024-08-12;2;345,13;Check-out Realizado
RSV-79088053;QRT-86712;HSP-675855;OTA BookNow;2024-06-19;2024-08-16;2024-08-18;1;377,78;Check-out Realizado
RSV-97249686;QRT-86712;HSP-696965;OTA BookNow;2024-05-17;2024-08-25;2024-09-01;2;354,55;Check-out Realizado
RSV-29917383;QRT-86712;HSP-381617;Site Próprio;2024-06-11;2024-09-02;2024-09-07;1;382,99;Check-out Realizado
RSV-84037345;QRT-86712;HSP-382256;OTA BookNow;2024-06-15;2024-09-09;2024-09-11;2;639,72;Check-out Realizado
RSV-65916437;QRT-86712;HSP-960531;OTA ViajaMais;2024-08-05;2024-09-20;2024-09-23;1;366,49;Check-out Realizado
RSV-73964071;QRT-86712;HSP-120295;Central Telefônica;2024-09-09;2024-09-30;2024-10-07;2;361,7;Check-out Realizado
RSV-24146831;QRT-86712;HSP-729040;OTA BookNow;2024-07-09;2024-10-11;2024-10-15;2;331,8;Check-out Realizado
RSV-06011614;QRT-86712;HSP-768005;OTA ViajaMais;2024-10-08;2024-10-18;2024-10-22;2;390,43;Check-out Realizado
RSV-99781349;QRT-86712;HSP-980961;Agência de Turismo;2024-07-05;2024-11-01;2024-11-06;2;332,04;Check-out Realizado
RSV-11690709;QRT-86712;HSP-347155;OTA ViajaMais;2024-10-07;2024-11-07;2024-11-09;2;438,72;Check-out Realizado
RSV-67555252;QRT-86712;HSP-079713;OTA BookNow;2024-10-19;2024-11-09;2024-11-13;2;910,8;Check-out Realizado
RSV-54711877;QRT-86712;HSP-653378;OTA ViajaMais;2024-09-24;2024-11-18;2024-11-23;2;441,66;Check-out Realizado
RSV-75263841;QRT-86712;HSP-193048;OTA ViajaMais;2024-08-17;2024-11-23;2024-11-28;2;831,38;Check-out Realizado
RSV-63357327;QRT-86712;HSP-735118;OTA BookNow;2024-10-13;2024-12-06;2024-12-08;1;550,07;Check-out Realizado
RSV-64773323;QRT-86712;HSP-442783;OTA BookNow;2024-10-31;2024-12-13;2024-12-17;2;810,91;Check-out Realizado
RSV-21482077;QRT-86712;HSP-995206;Balcão;2024-12-20;2024-12-20;2024-12-24;2;701,18;Check-out Realizado
RSV-62621217;QRT-86712;HSP-578834;OTA BookNow;2024-10-01;2024-12-27;2024-12-31;1;580,67;Check-out Realizado
RSV-30077270;QRT-86712;HSP-863024;OTA BookNow;2024-11-29;2025-01-03;2025-01-08;2;930,66;Check-out Realizado
RSV-19702445;QRT-86712;HSP-171467;OTA BookNow;2024-12-19;2025-01-10;2025-01-14;2;688,17;Check-out Realizado
RSV-90863052;QRT-86712;HSP-711435;Site Próprio;2025-01-04;2025-01-19;2025-01-22;1;702,32;Check-out Realizado
RSV-08688603;QRT-86712;HSP-502580;Balcão;2025-01-24;2025-01-24;2025-01-28;2;763,21;Check-out Realizado
RSV-16383106;QRT-86712;HSP-453524;OTA ViajaMais;2024-11-10;2025-01-31;2025-02-05;2;622,43;Check-out Realizado
RSV-92736057;QRT-86712;HSP-950750;Site Próprio;2024-12-28;2025-02-08;2025-02-13;2;551,11;Check-out Realizado
RSV-04307728;QRT-86712;HSP-036860;OTA ViajaMais;2024-12-05;2025-02-14;2025-02-18;2;845,05;Check-out Realizado
RSV-51452634;QRT-86712;HSP-306037;Agência de Turismo;2024-09-04;2025-02-20;2025-02-27;2;928,82;Check-out Realizado
RSV-16401423;QRT-86712;HSP-673385;OTA BookNow;2024-11-04;2025-02-28;2025-03-03;2;764,26;Check-out Realizado
RSV-29436818;QRT-86712;HSP-895742;Site Próprio;2024-12-23;2025-03-07;2025-03-09;1;702,22;Check-out Realizado
RSV-44198135;QRT-86712;HSP-516147;OTA BookNow;2025-02-21;2025-03-10;2025-03-17;1;569,97;No-Show
RSV-02333568;QRT-86712;HSP-458477;Site Próprio;2025-01-23;2025-03-21;2025-03-25;2;484,3;Check-out Realizado
RSV-24551483;QRT-86712;HSP-401678;OTA ViajaMais;2024-12-15;2025-03-28;2025-04-01;1;381,14;Check-out Realizado
RSV-01420643;QRT-86712;HSP-950896;Site Próprio;2025-03-31;2025-04-06;2025-04-09;2;366,29;Check-out Realizado
RSV-52787788;QRT-86712;HSP-208610;Balcão;2025-04-18;2025-04-18;2025-04-21;1;421,49;Check-out Realizado
RSV-37336339;QRT-86712;HSP-747962;OTA ViajaMais;2025-02-15;2025-04-25;2025-04-28;1;361,44;Check-out Realizado
RSV-60400360;QRT-86712;HSP-252713;Central Telefônica;2025-04-20;2025-05-05;2025-05-09;2;367,93;Check-out Realizado
RSV-31446276;QRT-86712;HSP-745592;Agência de Turismo;2024-12-07;2025-05-09;2025-05-12;1;613,52;Check-out Realizado
RSV-92111633;QRT-86712;HSP-985142;OTA BookNow;2025-04-03;2025-05-16;2025-05-20;1;361,21;Check-out Realizado
RSV-20663287;QRT-86712;HSP-604912;OTA ViajaMais;2025-03-28;2025-05-23;2025-05-25;1;379,73;Check-out Realizado
RSV-71162003;QRT-86712;HSP-902280;OTA ViajaMais;2025-05-11;2025-05-30;2025-06-03;2;426,29;Check-out Realizado
RSV-35012650;QRT-86712;HSP-247446;OTA BookNow;2025-03-20;2025-06-14;2025-06-21;2;325,42;Check-out Realizado
RSV-60905523;QRT-86712;HSP-866032;Balcão;2025-06-22;2025-06-22;2025-06-27;2;727,92;Check-out Realizado
RSV-03704669;QRT-86712;HSP-413710;Site Próprio;2025-04-14;2025-06-28;2025-07-02;2;527,34;Check-out Realizado
RSV-99669242;QRT-86712;HSP-633321;OTA BookNow;2025-05-17;2025-07-03;2025-07-05;1;442,16;Check-out Realizado
RSV-07200306;QRT-86712;HSP-639751;OTA BookNow;2025-05-06;2025-07-11;2025-07-16;2;858,21;Check-out Realizado
RSV-09593365;QRT-86712;HSP-551137;Agência de Turismo;2025-02-18;2025-07-19;2025-07-22;2;382,49;Check-out Realizado
RSV-21226364;QRT-86712;HSP-576052;Agência de Turismo;2025-02-05;2025-08-01;2025-08-08;1;368,63;Check-out Realizado
RSV-89029776;QRT-86712;HSP-978446;Agência de Turismo;2025-02-19;2025-08-13;2025-08-20;2;551,96;Check-out Realizado
RSV-29436126;QRT-86712;HSP-518123;Site Próprio;2025-06-09;2025-08-28;2025-08-30;2;330,71;Check-out Realizado
RSV-69662452;QRT-86712;HSP-019828;Balcão;2025-09-05;2025-09-05;2025-09-12;2;735,97;Check-out Realizado
RSV-59932681;QRT-86712;HSP-070827;OTA BookNow;2025-06-17;2025-09-12;2025-09-14;2;670,01;Check-out Realizado
RSV-46267933;QRT-86712;HSP-259451;OTA BookNow;2025-08-12;2025-09-19;2025-09-22;1;417,79;Check-out Realizado
RSV-95868533;QRT-86712;HSP-199876;Balcão;2025-09-25;2025-09-25;2025-09-30;2;407,43;Check-out Realizado
RSV-34712605;QRT-86712;HSP-743659;Agência de Turismo;2025-04-08;2025-10-05;2025-10-08;2;304,66;Check-out Realizado
RSV-51999390;QRT-86712;HSP-932711;Site Próprio;2025-09-09;2025-10-17;2025-10-21;2;371,38;Cancelada
RSV-98600942;QRT-86712;HSP-516147;OTA BookNow;2025-07-26;2025-10-30;2025-11-01;2;320,88;Check-out Realizado
RSV-86401214;QRT-86712;HSP-700198;OTA BookNow;2025-09-06;2025-11-07;2025-11-11;2;869,09;Check-out Realizado
RSV-87734453;QRT-86712;HSP-967498;Site Próprio;2025-10-24;2025-11-14;2025-11-21;1;385,73;Check-out Realizado
RSV-19308112;QRT-86712;HSP-391673;OTA ViajaMais;2025-11-16;2025-11-21;2025-11-25;2;1000,72;Check-out Realizado
RSV-87100307;QRT-86712;HSP-089734;OTA BookNow;2025-10-10;2025-11-26;2025-11-29;2;409,27;Check-out Realizado
RSV-12974565;QRT-86712;HSP-614451;Balcão;2025-12-01;2025-12-01;2025-12-04;1;1019,35;Check-out Realizado
RSV-91279207;QRT-86712;HSP-937247;OTA BookNow;2025-08-28;2025-12-06;2025-12-10;1;702,42;Check-out Realizado
RSV-77760699;QRT-86712;HSP-064972;Site Próprio;2025-09-13;2025-12-10;2025-12-14;1;562,8;Check-out Realizado
RSV-77915226;QRT-86712;HSP-396640;Agência de Turismo;2025-07-10;2025-12-19;2025-12-21;2;703,07;Cancelada
RSV-49359505;QRT-86712;HSP-120295;OTA BookNow;2025-11-18;2025-12-24;2025-12-27;1;804,76;Check-out Realizado
RSV-02700875;QRT-86712;HSP-254746;Agência de Turismo;2025-08-06;2025-12-27;2026-01-01;2;922,56;Check-out Realizado
RSV-92075301;QRT-86712;HSP-296280;Site Próprio;2025-11-28;2026-01-02;2026-01-05;2;872,94;Check-out Realizado
RSV-48549449;QRT-86712;HSP-103125;Site Próprio;2025-10-29;2026-01-09;2026-01-11;1;606,49;Check-out Realizado
RSV-68169436;QRT-86712;HSP-715493;OTA BookNow;2025-10-23;2026-01-11;2026-01-16;1;824,95;Cancelada
RSV-96811825;QRT-86712;HSP-232688;OTA ViajaMais;2025-09-21;2026-01-17;2026-01-19;2;929,74;Check-out Realizado
RSV-53563012;QRT-86712;HSP-313067;Central Telefônica;2026-01-06;2026-01-23;2026-01-26;1;731,14;Check-out Realizado
RSV-79654070;QRT-86712;HSP-976706;OTA BookNow;2026-01-02;2026-01-30;2026-02-02;1;692,64;Check-out Realizado
RSV-39453693;QRT-86712;HSP-980961;Central Telefônica;2026-01-30;2026-02-03;2026-02-07;2;698,58;Check-out Realizado
RSV-27247267;QRT-86712;HSP-126973;OTA BookNow;2026-01-21;2026-02-13;2026-02-16;1;980,19;Cancelada
RSV-40855744;QRT-86712;HSP-382494;Central Telefônica;2026-02-12;2026-02-20;2026-02-25;2;1003,75;Cancelada
RSV-11616700;QRT-86712;HSP-838001;Site Próprio;2025-12-18;2026-03-01;2026-03-05;1;547,08;Check-out Realizado
RSV-17550611;QRT-86712;HSP-939990;OTA ViajaMais;2026-01-06;2026-03-07;2026-03-11;1;977,93;Check-out Realizado
RSV-90319115;QRT-86712;HSP-065621;Central Telefônica;2026-02-26;2026-03-16;2026-03-18;2;480,45;Check-out Realizado
RSV-91587469;QRT-86712;HSP-415608;Site Próprio;2026-01-12;2026-03-22;2026-03-29;2;444,56;No-Show
RSV-82007038;QRT-86712;HSP-213099;OTA BookNow;2026-02-19;2026-03-30;2026-04-01;1;557,51;Cancelada
RSV-13799356;QRT-86712;HSP-923573;OTA BookNow;2026-03-02;2026-04-09;2026-04-13;1;352,72;Check-out Realizado
RSV-00223115;QRT-86712;HSP-390388;OTA BookNow;2026-03-22;2026-04-19;2026-04-22;1;393,89;Check-out Realizado
RSV-66271503;QRT-86712;HSP-921231;Site Próprio;2026-01-25;2026-04-24;2026-05-01;2;356,33;Check-out Realizado
RSV-97254119;QRT-86712;HSP-439866;Site Próprio;2026-04-23;2026-05-08;2026-05-12;1;631,9;Cancelada
RSV-20615303;QRT-86712;HSP-165045;Site Próprio;2026-04-29;2026-05-22;2026-05-25;1;371,22;Check-out Realizado
RSV-02877466;QRT-86712;HSP-109323;Balcão;2026-06-05;2026-06-05;2026-06-10;1;391,83;Check-out Realizado
RSV-96249354;QRT-86712;HSP-299729;OTA BookNow;2026-04-27;2026-06-19;2026-06-22;2;347,87;Check-out Realizado
RSV-25656499;QRT-86712;HSP-743452;OTA BookNow;2026-04-18;2026-06-25;2026-06-28;1;341,83;Cancelada
RSV-17322042;QRT-86712;HSP-001396;Balcão;2026-07-05;2026-07-05;2026-07-08;2;408,48;Confirmada
RSV-99834588;QRT-86712;HSP-888475;Central Telefônica;2026-07-10;2026-07-10;2026-07-15;1;436,37;Confirmada
RSV-04220907;QRT-86712;HSP-507407;OTA BookNow;2026-04-15;2026-07-17;2026-07-20;2;375,11;Confirmada
RSV-61670419;QRT-86712;HSP-868733;Site Próprio;2026-06-23;2026-07-26;2026-07-29;2;404,06;Confirmada
RSV-21560097;QRT-86712;HSP-779872;Agência de Turismo;2026-04-03;2026-07-29;2026-08-02;2;380,71;Confirmada
RSV-43777091;QRT-86712;HSP-382256;OTA BookNow;2026-05-13;2026-08-04;2026-08-07;2;334,69;Confirmada
RSV-20242167;QRT-86712;HSP-633525;Site Próprio;2026-05-25;2026-08-07;2026-08-09;1;564,23;Confirmada
RSV-99322380;QRT-86712;HSP-464207;OTA BookNow;2026-07-02;2026-08-14;2026-08-17;1;376,26;Confirmada
RSV-84344288;QRT-86712;HSP-000978;Site Próprio;2026-07-20;2026-08-28;2026-09-02;1;333,24;Confirmada
RSV-23227612;QRT-86712;HSP-657669;Site Próprio;2026-07-22;2026-09-10;2026-09-17;2;359,88;Confirmada
RSV-28755115;QRT-86712;HSP-432959;Balcão;2026-09-25;2026-09-25;2026-09-28;2;511,23;Confirmada
RSV-14627869;QRT-74690;HSP-905136;OTA ViajaMais;2024-06-17;2024-07-05;2024-07-07;2;814,0;Check-out Realizado
RSV-69414280;QRT-74690;HSP-991367;Site Próprio;2024-07-04;2024-07-10;2024-07-13;2;904,03;Check-out Realizado
RSV-94446579;QRT-74690;HSP-431820;OTA BookNow;2024-05-25;2024-07-13;2024-07-17;1;1395,06;Check-out Realizado
RSV-01270690;QRT-74690;HSP-198000;Site Próprio;2024-06-13;2024-07-21;2024-07-25;3;650,14;Check-out Realizado
RSV-86019912;QRT-74690;HSP-263184;OTA BookNow;2024-05-01;2024-07-27;2024-07-31;1;764,39;Check-out Realizado
RSV-84282919;QRT-74690;HSP-232688;OTA BookNow;2024-06-29;2024-08-09;2024-08-12;2;657,04;Check-out Realizado
RSV-55814336;QRT-74690;HSP-371017;Site Próprio;2024-07-08;2024-08-16;2024-08-18;3;529,67;Check-out Realizado
RSV-07589205;QRT-74690;HSP-539869;Site Próprio;2024-06-30;2024-08-21;2024-08-23;3;554,72;Check-out Realizado
RSV-01809414;QRT-74690;HSP-665475;Agência de Turismo;2024-06-06;2024-08-30;2024-09-04;1;852,46;Check-out Realizado
RSV-44152329;QRT-74690;HSP-937732;Central Telefônica;2024-08-18;2024-09-07;2024-09-09;1;554,67;Check-out Realizado
RSV-31429507;QRT-74690;HSP-784583;Central Telefônica;2024-08-24;2024-09-13;2024-09-15;1;589,6;Check-out Realizado
RSV-79231821;QRT-74690;HSP-846065;Agência de Turismo;2024-05-15;2024-09-20;2024-09-23;2;617,25;Check-out Realizado
RSV-24427415;QRT-74690;HSP-513036;Site Próprio;2024-07-07;2024-09-25;2024-09-28;3;543,02;Check-out Realizado
RSV-36533764;QRT-74690;HSP-026191;Site Próprio;2024-08-04;2024-09-28;2024-09-30;3;1085,36;Check-out Realizado
RSV-58949695;QRT-74690;HSP-201890;OTA BookNow;2024-07-12;2024-10-11;2024-10-15;1;516,72;Check-out Realizado
RSV-83393613;QRT-74690;HSP-615424;OTA BookNow;2024-09-11;2024-10-18;2024-10-21;1;541,34;Check-out Realizado
RSV-87260623;QRT-74690;HSP-291005;Site Próprio;2024-08-01;2024-10-29;2024-11-01;2;508,21;Check-out Realizado
RSV-85417126;QRT-74690;HSP-707828;OTA BookNow;2024-08-31;2024-11-02;2024-11-05;2;1163,13;Check-out Realizado
RSV-04147617;QRT-74690;HSP-256734;Site Próprio;2024-08-13;2024-11-05;2024-11-09;2;545,18;Check-out Realizado
RSV-88556354;QRT-74690;HSP-026191;OTA ViajaMais;2024-11-10;2024-11-15;2024-11-18;1;1564,81;Check-out Realizado
RSV-02878463;QRT-74690;HSP-046991;OTA BookNow;2024-10-04;2024-11-23;2024-11-26;1;705,71;Check-out Realizado
RSV-29332728;QRT-74690;HSP-032503;Site Próprio;2024-10-11;2024-12-02;2024-12-06;3;609,45;Check-out Realizado
RSV-57779824;QRT-74690;HSP-650683;OTA ViajaMais;2024-12-02;2024-12-06;2024-12-10;3;1647,61;Check-out Realizado
RSV-10952284;QRT-74690;HSP-771561;OTA BookNow;2024-09-01;2024-12-13;2024-12-16;2;867,9;Check-out Realizado
RSV-95790837;QRT-74690;HSP-034719;Agência de Turismo;2024-11-16;2024-12-21;2024-12-24;1;969,34;Check-out Realizado
RSV-26712874;QRT-74690;HSP-603071;Agência de Turismo;2024-07-04;2024-12-27;2025-01-01;3;903,82;Check-out Realizado
RSV-97361694;QRT-74690;HSP-839635;OTA ViajaMais;2024-09-08;2025-01-03;2025-01-10;2;1426,63;Check-out Realizado
RSV-08241103;QRT-74690;HSP-469579;Site Próprio;2024-11-04;2025-01-12;2025-01-17;1;1303,36;Check-out Realizado
